"Data Source","World Development Indicators",
"Greenland","GRL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2116394042969","","","","","","","","69.1017303466797","","","","","","","","","","78.2648620605469","77.0386734008789","81.2858963012695","79.0742111206055","",
"Guam","GUM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","96.4206466674805","","","","","","","","","","99.3691482543945","","","","","","","","","","","","","","","","","","","","","","","","","99.7890396118164","",
"Guyana","GUY","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.994010925293","","","","","","87.5353164672852","",
"High income","HIC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0110321044922","","","","","","83.5889892578125","","","84.7553634643555","85.1233062744141","85.3555526733398","85.4644165039063","87.1975326538086","88.4245834350586","",
"Heavily indebted poor countries (HIPC)","HPC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4202423095703","","","","","","","","","","52.2210731506348","","","","","","","","","","57.8371658325195","","","","","","",
"Croatia","HRV","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7015533447266","","","","","","","","","","98.1466827392578","","","","","","","","","","99.125358581543","","","","99.272590637207","",
"Haiti","HTI","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","34.734691619873","","","","","","","","","","","","","","","","","","","","","58.7439002990723","","","48.6850204467773","","","","","","","","","60.6893501281738","",
"Hungary","HUN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","98.8582916259766","","","","","","","","","","","","","","98.9820709228516","","","","","","","","","","99.0292205810547","","","","","","","","","","99.0501174926758","99.3808822631836","",
"IBRD only","IBD","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.6420516967773","","","","","","","","","","82.5635757446289","","","","","","","","","","87.3290634155273","","","","","","",
"IDA & IBRD total","IBT","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.861198425293","","","","","","","","","","77.9058380126953","","","","","","","","","","82.3906936645508","","","","","","",
"IDA total","IDA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1446990966797","","","","","","","","","","59.4675941467285","","","","","","","","","","64.4331207275391","","","","","","",
"IDA blend","IDB","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2880821228027","","","","","","","","","","","","","","","","","","","","69.0319747924805","","","","","","",
"Indonesia","IDN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","67.3126678466797","","","","","","","","","","81.5198516845703","","","","","","","","","","","","","","90.3847885131836","","91.9822692871094","","92.1922988891602","92.5817031860352","","92.8119125366211","","","95.1162185668945","95.4376831054688","",
"IDA only","IDX","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2974700927734","","","","","","","","","","55.4477996826172","","","","","","","","","","61.6508941650391","","","","","","",
"Isle of Man","IMN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","40.7635917663574","","","","","","","","","","48.2220687866211","","","","","","","","","","61.0145606994629","","","","","62.7544708251953","","","","","69.3025588989258","","","","72.2253036499023","",
"Not classified","INX","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","36.5183982849121","","","","","","","","","","52.3197593688965","","","","","65.5314025878906","","","","","73.0602493286133","","","","","","77","","","82.4412002563477","82.3313217163086","","82.9623031616211","","","","83.6259918212891","84.6268005371094","","87.1725311279297","",
"Iraq","IRQ","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0522003173828","","","","","","","","","","","","","","79.5186996459961","79.7217636108398","",
"Iceland","ISL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.7514114379883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","96.4605407714844","","","","","","","","","","","","","","","","","","","","98.416618347168","","","","","","","","","","98.8482818603516","","","","99.0157928466797","",
"Jamaica","JAM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9201202392578","","","","","","","","","","","","","","","88.1322479248047","88.4999008178711","",
"Jordan","JOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","66.7968063354492","","","","","","","","","","","","","","","","","","","","","","","","89.8923187255859","","91.1307525634766","","92.199577331543","","","92.5510406494141","95.9044494628906","97.8903198242188","","","98.0143508911133","",
"Japan","JPN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5293807983398","","","","","","","","","","99.5126571655273","","","","","","","","","","99.7324066162109","","","","","","99.7878494262695","",
"Kenya","KEN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2290802001953","","","","","","","72.1570281982422","","","","","","","","78.0233993530273","",
"Kyrgyz Republic","KGZ","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7016067504883","","","","","","","","","","99.2414016723633","","","","","","99.5013198852539","",
"Cambodia","KHM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3350296020508","","","","","","73.6099472045898","","","","77.586540222168","73.900032043457","","","","","","78.3459396362305","",
"Kiribati","KIR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9659423828125","","","","","","","","",
"Kosovo","KSV","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","59.5643882751465","","","","","67.5176620483398","","","","","74.4908676147461","","","","","","","","","","78.3955001831055","","","","","","","","","","93.2744598388672","93.2821197509766","93.664192199707","93.9062118530273","","","","95.5131683349609","95.585823059082","","96.1177062988281","",
"Latin America & Caribbean (excluding high income)","LAC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1016387939453","","","","","","","","","","89.4503936767578","","","","","","","","","","92.4479904174805","","","","","","",
"Lao PDR","LAO","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2513313293457","","","","","69.583122253418","68.7343902587891","","","","72.702262878418","","","","","","","","","","79.8674621582031","",
"Lebanon","LBN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6124420166016","","","","","","","","94.0511016845703","",
"Liberia","LBR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","32.1067695617676","","","","","","","","","","42.6660499572754","","","","","","","","","","43.1083717346191","","","42.9410781860352","","","","","","","","47.6001396179199","",
"Libya","LBY","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.1643905639648","","","","","","","","","","76.5052032470703","","","","","","","","","","85.4168167114258","","","","","","","","","","91.0414428710938","91.3888702392578","",
"St. Lucia","LCA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4638290405273","","","","","","","","","","89.736442565918","","","","","","","","","","92.6243133544922","","","","","","",
"Least developed countries: UN classification","LDC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8304328918457","","","","","","","","","","53.4133987426758","","","","","","","","","","60.5682334899902","","","","","","",
"Low income","LIC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0245780944824","","","","","","","","","","52.6949729919434","","","","","","","","","","56.5740547180176","","","","","","",
"Liechtenstein","LIE","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","86.7779235839844","","","","","","","","","","","","","","","","","","","","90.682746887207","","","","","90.8088302612305","","90.5579528808594","","91.1813583374023","","","","","92.6141662597656","",
"Lower middle income","LMC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.596118927002","","","","","","","","","","67.3316040039063","","","","","","","","","","73.9100799560547","","","","","","",
"Low & middle income","LMY","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6697158813477","","","","","","","","","","77.7821350097656","","","","","","","","","","82.3050842285156","","","","","","",
"Lesotho","LSO","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2544326782227","","","","","","","","","75.8002014160156","","","","","","79.3609313964844","",
"Late-demographic dividend","LTE","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4794616699219","","","","","","","","","","91.4669952392578","","","","","","","","","","94.7849426269531","","","","","","",
"Lithuania","LTU","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4412689208984","","","","","","","","","","","","99.645751953125","","","","","","","","","","99.8155975341797","","","","99.8232803344727","",
"Luxembourg","LUX","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4523010253906","","","","","","","","","","","99.7465667724609","","","","","","","","","","","99.8958969116211","","","","99.892692565918","",
"Macao SAR, China","MAC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.3781814575195","","","","","","","","","","","","","","","","","","","","91.2953720092773","","","","","93.4997482299805","","","","","95.6400375366211","","","","96.2276000976563","",
"St. Martin (French part)","MAF","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","30.2577991485596","","","","","","","","","","","","41.594108581543","","","","","","","","","","52.3062591552734","","","","55.1479187011719","56.0836715698242","","67.0841598510742","","","","71.7105484008789","",
"Monaco","MCO","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3775482177734","","","","","","","","","","","96.6538009643555","","","","","","","","","","","","","","99.3434600830078","99.2443923950195","",
"Madagascar","MDG","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6861724853516","","","","","","","","","64.4809112548828","","","","","","64.6563034057617","",
"Maldives","MDV","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","82.2999572753906","","","","","","","","92.2300491333008","","","","","96.0182571411133","","","","","96.3264999389648","","","","","96.3264999389648","","","","","","98.3979034423828","","","","","","","","","99.3210220336914","",
"Middle East & North Africa","MEA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4962425231934","","","","","","","","","","70.4031524658203","","","","","","","","","","80.7500152587891","","","","","","",
"Mexico","MEX","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9892425537109","","","","","","","","","","87.55615234375","","","","","","","","","","90.5356216430664","","90.2746505737305","","90.953742980957","91.6302719116211","91.7345199584961","92.7951736450195","92.9255981445313","93.4418792724609","93.0689392089844","93.5199813842773","94.228401184082","93.9628524780273","94.5558776855469","94.5455932617188","",
"Marshall Islands","MHL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2650833129883","","","","98.2650756835938","",
"Middle income","MIC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3711166381836","","","","","","","","","","79.7007369995117","","","","","","","","","","84.3886795043945","","","","","","",
"Macedonia, FYR","MKD","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0587463378906","","","","","","","","96.1289291381836","","","","","","","","","","","","97.7517471313477","97.8437576293945","",
"Mali","MLI","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43381023406982","","","","","","","","","","","","","","","","","","","","","","19.0449695587158","","","","","24","","","26.176549911499","","","","31.0997505187988","33.5609397888184","","","","33.0688705444336","",
"Malta","MLT","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","85.6537170410156","","","","","","","","","","87.8686981201172","","","","","","","","","","92.3630905151367","","","","","","93.3073577880859","","","","94.0666122436523","",
"Myanmar","MMR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.5704116821289","","","","","","","","","","","","","","","","","89.9417572021484","","","","","","","","","","","","","","92.9231567382813","93.0900497436523","",
"Middle East & North Africa (excluding high income)","MNA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0394287109375","","","","","","","","","","68.0235748291016","","","","","","","","","","78.4388122558594","","","","","","",
"Montenegro","MNE","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","89.6351089477539","","","","","","","","","","93.4629974365234","","","","","","","","","","","","97.7734603881836","","","","","","","","98.4422073364258","","","","98.7199478149414","",
"Mongolia","MNG","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7688522338867","","","","","","","","","","98.2570037841797","","","","","98.3676376342773","",
"Northern Mariana Islands","MNP","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","27.1017799377441","","","","","","","","","","","","","","","","","38.707878112793","","","","","","48.1588401794434","","","","","","50.5838088989258","","","","","","58.8365516662598","",
"Mauritania","MRT","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2076797485352","","","","","","","45.5037803649902","","","","","","","","52.1235618591309","",
"Mauritius","MUS","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8686599731445","","","","","","","","","","84.303092956543","","","","","","","","","","","89.2498397827148","91.7660064697266","91.4900283813477","","90.6160430908203","",
"Malawi","MWI","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5366516113281","","","","","","","","","","","64.1342468261719","","","","","","","","","","","","61.3097190856934","","","","","65.9638290405273","",
"Malaysia","MYS","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.5163269042969","","","","","","","","","","","82.9153671264648","","","","","","","","","88.6877593994141","","","","","","","","","","93.1178894042969","","","","","94.6369934082031","",
"North America","NAC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8165817260742","","","","","","","","","","85.0412826538086","","","","","","76.4865875244141","","","","89.400993347168","","","","90.8205032348633","",
"New Caledonia","NCL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.3003692626953","","","","","","","","","","","","","93.0806274414063","","","","","","","96.1379165649414","","","","","","","","","","","","","","","","","","96.8066711425781","96.9378204345703","",
"Niger","NER","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3760404586792","","","","28.672420501709","","","","","","","15.4567003250122","","","19.1026000976563","",
"Nigeria","NGA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4467506408691","","","","","","","","","","","","54.7731781005859","","","","","51.0776596069336","","","","","","","59.5680809020996","",
"Nicaragua","NIC","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.677131652832","","","","78.0029830932617","","","","","","","","","","82.4718475341797","",
"Netherlands","NLD","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.5736694335938","","","","","","","","","","32.9755897521973","","","","","","","","","","48.6089706420898","","","","","","","","","","59.6272506713867","","","","64.6636428833008","",
"Nauru","NRU","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
